   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00   4.798402335060e-04  -1.902433676801e-02  -2.227927068258e-01   2.110671903218e+00   1.731245808576e+01  -6.003497504684e+01  -5.190226625701e+02   5.143128859785e+02   7.728401422498e+03   2.816743354825e+03  -6.299546963708e+04  -8.499353706166e+04   2.769093411131e+05   6.944390059201e+05  -4.527031890036e+05  -2.940108581850e+06  -1.505410230985e+06   6.562378880093e+06   1.011161697183e+07  -4.184117627975e+06  -2.360596096271e+07  -1.597462382508e+07   2.128203300049e+07   4.382445902282e+07   1.581155780892e+07  -3.658646213247e+07  -5.421288562404e+07  -1.752300502182e+07   3.377940460856e+07   5.051248034303e+07   2.408364253061e+07  -1.513132919255e+07  -3.435146639588e+07  -2.547254708732e+07  -3.180896462044e+06   1.360023071203e+07   1.644790135256e+07   9.077803314185e+06  -1.110882924710e+04  -5.000437230002e+06  -5.143604028246e+06  -2.783400812860e+06  -4.158186207043e+05   8.117359037775e+05   9.828313658627e+05   6.524335588831e+05   2.748006953280e+05   3.835372103124e+04  -5.445603567777e+04  -6.478698039988e+04  -4.609608952792e+04  -2.585878511934e+04  -1.234436707967e+04  -5.186204465813e+03  -1.953132013415e+03  -6.668981130992e+02  -2.080428061562e+02  -5.961586895940e+01  -1.575477568048e+01  -3.851227033858e+00  -8.727846518577e-01  -1.836901987750e-01  -3.595022469034e-02  -6.548934821627e-03  -1.111182010685e-03  -1.756831383315e-04  -2.588782564623e-05  -3.555382779945e-06  -4.550172862396e-07  -5.424637067723e-08  -6.021338000419e-09  -6.218737263449e-10  -5.970833139696e-11  -5.324223873372e-12  -4.404110665936e-13  -3.374867847797e-14  -2.392152393388e-15  -1.565697636877e-16  -9.444497960226e-18  -5.239287901524e-19  -2.666595815828e-20  -1.241920141393e-21  -5.277447347715e-23  -2.039684459218e-24  -7.144785608336e-26  -2.259616895154e-27  -6.425075577797e-29  -1.635080668346e-30  -3.705770290700e-32  -7.440545084242e-34  -1.316101199127e-35  -2.038875638340e-37  -2.749724326339e-39   0.000000000000e+00
   0.000000000000e+00   8.737170518369e-04  -3.725574867986e-02  -4.123583486007e-01   4.269057410429e+00   3.263772193783e+01  -1.259984594337e+02  -9.952504151357e+02   1.196327507555e+03   1.505677861512e+04   3.393197735167e+03  -1.248641947352e+05  -1.532939072061e+05   5.634497379526e+05   1.317316124002e+06  -1.012261968379e+06  -5.726479658552e+06  -2.539401009845e+06   1.314727495820e+07   1.912382556381e+07  -9.434072486824e+06  -4.613026293051e+07  -2.913977704833e+07   4.354370303187e+07   8.468830254735e+07   2.757853149394e+07  -7.364157725888e+07  -1.045906857688e+08  -3.080569630966e+07   6.828848130995e+07   9.810313597755e+07   4.452668493585e+07  -3.181364500939e+07  -6.759341072548e+07  -4.859284386616e+07  -4.595076210437e+06   2.749023372045e+07   3.203263058708e+07   1.705144177044e+07  -6.627040958532e+05  -1.003432188783e+07  -9.975392623133e+06  -5.234039812301e+06  -6.483293828239e+05   1.654376146525e+06   1.917670538386e+06   1.245615557183e+06   5.105162429640e+05   6.041604235794e+04  -1.112145453989e+05  -1.265328174237e+05  -8.861346027411e+04  -4.921752506124e+04  -2.331423757374e+04  -9.729904819396e+03  -3.642087703600e+03  -1.236465917098e+03  -3.835827933615e+02  -1.093176362795e+02  -2.873235063316e+01  -6.985133891701e+00  -1.574226188899e+00  -3.294445455500e-01  -6.410202293626e-02  -1.160749220314e-02  -1.957315829335e-03  -3.074754808882e-04  -4.500525648508e-05  -6.137744806260e-06  -7.797520612168e-07  -9.224423869350e-08  -1.015583984326e-08  -1.039853354600e-09  -9.892829326754e-11  -8.735726962345e-12  -7.151034196436e-13  -5.418899867421e-14  -3.795098815720e-15  -2.451958689594e-16  -1.458462657251e-17  -7.968617469239e-19  -3.989167635845e-20  -1.824674223794e-21  -7.602626728699e-23  -2.875825683274e-24  -9.840039076782e-26  -3.033534204340e-27  -8.390155010332e-29  -2.072454684005e-30  -4.549902541451e-32  -8.833363852740e-34  -1.508611295291e-35  -2.254308912305e-37  -2.931260936995e-39   0.000000000000e+00
   0.000000000000e+00   1.098338336195e-03  -6.005069473992e-02  -5.382995179556e-01   6.873538329417e+00   4.412439085167e+01  -2.092545607416e+02  -1.386471211600e+03   2.244752348287e+03   2.154594367781e+04  -5.447980492734e+02  -1.837725761035e+05  -1.883657486222e+05   8.636760397305e+05   1.795060844670e+06  -1.761128458948e+06  -8.180216827196e+06  -2.689195253623e+06   1.966254581267e+07   2.598418298281e+07  -1.653853411533e+07  -6.634745533221e+07  -3.702018260256e+07   6.726780203784e+07   1.196446311509e+08   3.186391068326e+07  -1.111085987529e+08  -1.474256037319e+08  -3.620430431694e+07   1.037958589472e+08   1.398673816459e+08   5.805540952205e+07  -5.121602608890e+07  -9.846096967453e+07  -6.711693977194e+07  -2.719312472025e+06   4.176000649631e+07   4.584128078829e+07   2.289916624866e+07  -2.474992337194e+06  -1.505952138151e+07  -1.417457771766e+07  -7.050326296385e+06  -5.495506029785e+05   2.538855876443e+06   2.752714546723e+06   1.724886262171e+06   6.739126992244e+05   5.374292408978e+04  -1.709867363356e+05  -1.819657414953e+05  -1.242501222060e+05  -6.789993782259e+04  -3.175754146423e+04  -1.310856448824e+04  -4.857647027264e+03  -1.633503923916e+03  -5.020997764713e+02  -1.418003207593e+02  -3.693429424619e+01  -8.897837231956e+00  -1.986909338205e+00  -4.119262961096e-01  -7.938488777549e-02  -1.423361004961e-02  -2.375798162702e-03  -3.692941324516e-04  -5.346374626256e-05  -7.208404637962e-06  -9.048969366249e-07  -1.057180544283e-07  -1.148745573073e-08  -1.160067544871e-09  -1.087709268731e-10  -9.458494715263e-12  -7.618027649333e-13  -5.674473795783e-14  -3.902462581676e-15  -2.473217948607e-16  -1.441404824656e-17  -7.707335392417e-19  -3.771497436339e-20  -1.684263310876e-21  -6.843599538056e-23  -2.521880751554e-24  -8.398691474461e-26  -2.518391678003e-27  -6.772274247803e-29  -1.626375919258e-30  -3.472659507137e-32  -6.562161757227e-34  -1.092140549113e-35  -1.592880939362e-37  -2.025451703247e-39   0.000000000000e+00
   0.000000000000e+00   1.014404843648e-03  -7.862051854988e-02  -5.540495633510e-01   9.386568548444e+00   4.909737480720e+01  -3.015545974880e+02  -1.631722163158e+03   3.649889533408e+03   2.649851635974e+04  -9.933572587974e+03  -2.355224633754e+05  -1.788822958661e+05   1.167143837776e+06   2.062853635909e+06  -2.723693470967e+06  -1.009917628085e+07  -1.683424752797e+06   2.583222351602e+07   2.979362440780e+07  -2.577973944558e+07  -8.285982023734e+07  -3.781242186099e+07   9.208695871708e+07   1.458794808738e+08   2.637209757475e+07  -1.480392366173e+08  -1.793257940134e+08  -3.119000008464e+07   1.397584542146e+08   1.729797119221e+08   6.210456056113e+07  -7.379488571469e+07  -1.254225067652e+08  -7.903877752904e+07   3.490749170758e+06   5.613060470911e+07   5.689291117701e+07   2.577626854342e+07  -5.737019952365e+06  -1.990069783878e+07  -1.741497434563e+07  -7.995402084759e+06  -3.796034582230e+04   3.441353535023e+06   3.431561465754e+06   2.045417355663e+06   7.428611356180e+05   1.278909514072e+04  -2.318243713273e+05  -2.275679001861e+05  -1.502898263935e+05  -8.034278872942e+04  -3.692673992047e+04  -1.501229550078e+04  -5.486049617459e+03  -1.820580394767e+03  -5.524755123688e+02  -1.540712310721e+02  -3.962964994721e+01  -9.427530050021e+00  -2.078515293200e+00  -4.253660860090e-01  -8.089609456564e-02  -1.430881534125e-02  -2.355187900800e-03  -3.608456015116e-04  -5.146651474935e-05  -6.832546072535e-06  -8.440360581125e-07  -9.697264759534e-08  -1.035528342230e-08  -1.026929496910e-09  -9.448301322785e-11  -8.055578277893e-12  -6.356104188431e-13  -4.634285519822e-14  -3.117034032686e-15  -1.930449304419e-16  -1.098612167387e-17  -5.732298247207e-19  -2.735628663508e-20  -1.190939375278e-21  -4.716272374800e-23  -1.693820266005e-24  -5.499008239081e-26  -1.608209194558e-27  -4.221173633552e-29  -9.904719487527e-31  -2.068930090323e-32  -3.830092100999e-34  -6.254430511693e-36  -8.964660822529e-38  -1.122044417728e-39   0.000000000000e+00
   0.000000000000e+00   7.220628279251e-04  -1.022830205119e-01  -4.678681644727e-01   1.229602634329e+01   4.694932218151e+01  -4.101776372775e+02  -1.698035190799e+03   5.479655918456e+03   2.934530338614e+04  -2.559099569476e+04  -2.753019003000e+05  -1.160783359687e+05   1.452627348264e+06   2.062639403752e+06  -3.863732176795e+06  -1.125622260032e+07   5.707078678253e+05   3.116130141610e+07   2.989737415665e+07  -3.677634955552e+07  -9.415505472929e+07  -3.069836561712e+07   1.166108005734e+08   1.609704491319e+08   1.037029530395e+07  -1.824821891648e+08  -1.975050219481e+08  -1.472979727479e+07   1.746645059846e+08   1.948321472129e+08   5.511154009112e+07  -9.905805547352e+07  -1.466515811859e+08  -8.275887910987e+07   1.438583313099e+07   6.984790189119e+07   6.417925968543e+07   2.512767879015e+07  -1.041828949900e+07  -2.422661449091e+07  -1.939028037982e+07  -7.932797945012e+06   8.794520152937e+05   4.298171250629e+06   3.897501177272e+06   2.178163672775e+06   7.102581905537e+05  -5.953538669932e+04  -2.889606547175e+05  -2.598999790426e+05  -1.649386509905e+05  -8.581043511562e+04  -3.858568966319e+04  -1.538831914158e+04  -5.524833935974e+03  -1.802889126131e+03  -5.382606115083e+02  -1.477185211182e+02  -3.739427843673e+01  -8.754580225059e+00  -1.899237904330e+00  -3.823642679996e-01  -7.151524802318e-02  -1.243576747633e-02  -2.011450443106e-03  -3.027021495228e-04  -4.238432979007e-05  -5.520885665381e-06  -6.687709974352e-07  -7.529894131766e-08  -7.874979646378e-09  -7.643571685657e-10  -6.878580727412e-11  -5.732695359631e-12  -4.418869345427e-13  -3.145741095296e-14  -2.064872975010e-15  -1.247532605574e-16  -6.924003028091e-18  -3.522853129194e-19  -1.639352662905e-20  -6.960153603982e-22  -2.688909480716e-23  -9.425298157754e-25  -2.988324121616e-26  -8.541232442444e-28  -2.192845005758e-29  -5.037402951159e-31  -1.031129664648e-32  -1.872425499109e-34  -3.002222541482e-36  -4.229475941593e-38  -5.208415102557e-40   0.000000000000e+00
   0.000000000000e+00  -1.769396360411e-04  -1.145705490107e-01  -1.907001330704e-01   1.441819139504e+01   3.384099117186e+01  -5.079264758044e+02  -1.506407261501e+03   7.431777231932e+03   2.909152450368e+04  -4.578975533411e+04  -2.950365836241e+05  -2.987310151732e+03   1.678426711206e+06   1.769972510340e+06  -5.052465708786e+06  -1.145704589231e+07   3.893198042485e+06   3.500904656129e+07   2.609804075448e+07  -4.847237987558e+07  -9.891412474376e+07  -1.608156861682e+07   1.386151955477e+08   1.632915955916e+08  -1.515974055691e+07  -2.117046452147e+08  -2.001059530072e+08   1.255305895954e+07   2.060887674880e+08   2.032348271459e+08   3.674845951762e+07  -1.254467766722e+08  -1.601130715701e+08  -7.730414291265e+07   2.945005169076e+07   8.167407342984e+07   6.678306586276e+07   2.081163115991e+07  -1.612179120298e+07  -2.757612909240e+07  -1.986340193822e+07  -6.859286802914e+06   2.099798261416e+06   5.013152910193e+06   4.103143192565e+06   2.115642934488e+06   5.857369603374e+05  -1.522729384180e+05  -3.356906477575e+05  -2.762387499059e+05  -1.676292611959e+05  -8.449049427271e+04  -3.701841119522e+04  -1.442796460697e+04  -5.071079684785e+03  -1.621665481504e+03  -4.747412414464e+02  -1.277945133624e+02  -3.173595792631e+01  -7.288611012578e+00  -1.550948672468e+00  -3.062042937069e-01  -5.614676433781e-02  -9.568446316763e-03  -1.516179498418e-03  -2.234303235975e-04  -3.062084779912e-05  -3.902086449402e-06  -4.621978153331e-07  -5.086127612777e-08  -5.196197054990e-09  -4.924583678085e-10  -4.325366879286e-11  -3.516964975023e-12  -2.644022569414e-13  -1.835321611706e-14  -1.174473024644e-15  -6.917122064330e-17  -3.742463199160e-18  -1.856366986932e-19  -8.423450524008e-21  -3.488165686399e-22  -1.314785433149e-23  -4.498164893857e-25  -1.392536002994e-26  -3.888000498373e-28  -9.755276868274e-30  -2.191165313826e-31  -4.387795523494e-33  -7.799279023007e-35  -1.224882778169e-36  -1.691474980989e-38  -2.043544888090e-40   0.000000000000e+00
   0.000000000000e+00  -9.816112715897e-04  -1.244584044557e-01   1.381265721533e-01   1.600427342677e+01   1.415517229450e+01  -5.889285572280e+02  -1.098723418134e+03   9.293468085207e+03   2.566256684752e+04  -6.824304473717e+04  -2.902560611298e+05   1.494097739714e+05   1.805651706444e+06   1.198629821588e+06  -6.118795189969e+06  -1.059067292072e+07   7.880978161476e+06   3.673143301015e+07   1.871683477398e+07  -5.932018863542e+07  -9.629940755513e+07   4.410426556428e+06   1.554348406695e+08   1.523664216504e+08  -4.763482724891e+07  -2.326220620089e+08  -1.864887760098e+08   4.841859175373e+07   2.309259033020e+08   1.966763086954e+08   8.094285713351e+06  -1.503594005009e+08  -1.637927029849e+08  -6.259376836308e+07   4.720875901282e+07   9.001095666393e+07   6.407450640098e+07   1.320968052307e+07  -2.210161567756e+07  -2.943897036382e+07  -1.873239996179e+07  -4.925180015497e+06   3.436636609773e+06   5.477741768292e+06   4.023360555431e+06   1.875752567057e+06   3.943638567055e+05  -2.488652428286e+05  -3.650955145718e+05  -2.753393043101e+05  -1.591902624142e+05  -7.743533124873e+04  -3.293627161102e+04  -1.250165187830e+04  -4.287248201059e+03  -1.339211092534e+03  -3.832251872248e+02  -1.008765782610e+02  -2.450152704452e+01  -5.503854890300e+00  -1.145430293781e+00  -2.211375767452e-01  -3.964224856943e-02  -6.602944162612e-03  -1.022289202588e-03  -1.471450251936e-04  -1.969011076588e-05  -2.449067637080e-06  -2.830432553898e-07  -3.038001923751e-08  -3.026409896143e-09  -2.795970663586e-10  -2.393336088807e-11  -1.896192517354e-12  -1.388832121841e-13  -9.391268839197e-15  -5.854092958190e-16  -3.358465718590e-17  -1.770030011317e-18  -8.552905941576e-20  -3.780876017150e-21  -1.525391462510e-22  -5.602113579212e-24  -1.867576641252e-25  -5.634221892465e-27  -1.533160392148e-28  -3.749755301378e-30  -8.211784747510e-32  -1.603777773079e-33  -2.781464032702e-35  -4.264604554365e-37  -5.753391315397e-39  -6.796631104985e-41   0.000000000000e+00
   0.000000000000e+00  -2.554561500727e-03  -1.171560244913e-01   6.646488594439e-01   1.588653639788e+01  -1.610023609903e+01  -6.206992535697e+02  -4.260071781907e+02   1.057761256413e+04   1.852090902000e+04  -8.856368574070e+04  -2.550372691258e+05   3.174307896067e+05   1.788131993019e+06   4.171083626021e+05  -6.839407479978e+06  -8.692737049784e+06   1.188950476474e+07   3.586151744450e+07   8.714738770881e+06  -6.758390535050e+07  -8.635379666831e+07   2.811735090720e+07   1.646172462436e+08   1.291258779548e+08  -8.332124010861e+07  -2.423734313754e+08  -1.573765638707e+08   8.925063746209e+07   2.457386898187e+08   1.746172218215e+08  -2.825561817059e+07  -1.703405723136e+08  -1.560858974831e+08  -3.971746448748e+07   6.527496999280e+07   9.317814391694e+07   5.595803072036e+07   3.280096258121e+06  -2.736587311289e+07  -2.938379213528e+07  -1.609471117477e+07  -2.429638664949e+06   4.654199234418e+06   5.599983450117e+06   3.667412346100e+06   1.501473358254e+06   1.719870250754e+05  -3.311787621586e+05  -3.721039095060e+05  -2.580290578804e+05  -1.417777680844e+05  -6.634228834839e+04  -2.730432974372e+04  -1.006119146077e+04  -3.356148845972e+03  -1.021006370684e+03  -2.847663219010e+02  -7.309497598289e+01  -1.731687690087e+01  -3.794670869591e+00  -7.703894394133e-01  -1.450799315440e-01  -2.536583133947e-02  -4.120017391963e-03  -6.218965524906e-04  -8.725254528016e-05  -1.137813730681e-05  -1.378851156187e-06  -1.552279160150e-07  -1.622625207193e-08  -1.573951086153e-09  -1.415655517371e-10  -1.179576521440e-11  -9.095884305239e-13  -6.483353011216e-14  -4.265904804056e-15  -2.587214193645e-16  -1.443926517498e-17  -7.402120283204e-19  -3.478514210087e-20  -1.495216552774e-21  -5.864724906704e-23  -2.093613644245e-24  -6.783157895236e-26  -1.988574910272e-27  -5.257995943908e-29  -1.249582439827e-30  -2.659366977853e-32  -5.048559071601e-34  -8.514245423067e-36  -1.270100932540e-37  -1.668334232310e-39  -1.920630748361e-41   0.000000000000e+00
   0.000000000000e+00  -3.314479020382e-03  -9.276177640765e-02   1.050631492752e+00   1.374019684069e+01  -4.421248335415e+01  -5.834384348225e+02   3.167331149220e+02   1.084300467997e+04   9.152393687090e+03  -1.017066119268e+05  -1.941637166013e+05   4.678628799725e+05   1.615718255742e+06  -4.471607669058e+05  -7.054145419219e+06  -6.007675660830e+06   1.524793309271e+07   3.235258006940e+07  -2.524608173097e+06  -7.186101611399e+07  -7.007106941469e+07   5.194247827121e+07   1.644610205624e+08   9.574930536789e+07  -1.179345963387e+08  -2.387275231849e+08  -1.148465983488e+08   1.303343320987e+08   2.471653914423e+08   1.378590557778e+08  -6.815319264868e+07  -1.814960204853e+08  -1.363444199132e+08  -1.114205878565e+07   8.060809163182e+07   8.983735343050e+07   4.310363761895e+07  -7.499010460224e+06  -3.087065653466e+07  -2.720695890237e+07  -1.228295191052e+07   2.191411277436e+05   5.519834735526e+06   5.334794761865e+06   3.085057333734e+06   1.054923214469e+06  -4.220756297129e+04  -3.841021783160e+05  -3.552025053514e+05  -2.273484773746e+05  -1.185220739199e+05  -5.320936195832e+04  -2.113006916137e+04  -7.537287563870e+03  -2.438870042596e+03  -7.206609677360e+02  -1.953996876089e+02  -4.878688287147e+01  -1.124664846337e+01  -2.398608868939e+00  -4.739963089958e-01  -8.688909104562e-02  -1.478733629528e-02  -2.337734627858e-03  -3.434235048734e-04  -4.688760756917e-05  -5.949308540810e-06  -7.014101162613e-07  -7.681134671630e-08  -7.809333892989e-09  -7.366539608961e-10  -6.442261307585e-11  -5.218444001228e-12  -3.911212048301e-13  -2.709097280497e-14  -1.731767056261e-15  -1.020107480026e-16  -5.527933383418e-18  -2.750650812744e-19  -1.254248635383e-20  -5.229369472257e-22  -1.988817377241e-23  -6.881789426326e-25  -2.160562303822e-26  -6.136274883906e-28  -1.571605214312e-29  -3.617631170475e-31  -7.457647516792e-33  -1.371652204456e-34  -2.241986848953e-36  -3.243159150636e-38  -4.133994528419e-40  -4.622591486915e-42   0.000000000000e+00
