   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00   9.136713019048e-04   1.673780137712e-02  -1.979382384184e-01  -1.692859149942e+00   5.891813745527e+00   4.913629522727e+01  -3.836055267076e+01  -6.154951179818e+02  -3.448394973287e+02   3.765673957232e+03   5.823485266587e+03  -1.030835388987e+04  -3.159999049336e+04  -1.114072303853e+03   8.030036730970e+04   8.389374583533e+04  -6.978192278844e+04  -2.125217439818e+05  -1.120599827054e+05   1.681693690622e+05   3.075923118272e+05   1.384152113634e+05  -1.592253061322e+05  -2.977238650516e+05  -1.868276201827e+05   3.569602257648e+04   1.838448621512e+05   1.793842730666e+05   7.141827897953e+04  -4.056007985812e+04  -9.001377359335e+04  -7.384603751418e+04  -2.886634100127e+04   8.227616797599e+03   2.283710338346e+04   1.986936068125e+04   1.054055950701e+04   2.712299009331e+03  -1.230197422256e+03  -2.178926665348e+03  -1.752898410282e+03  -1.053824676805e+03  -5.253781203491e+02  -2.264909355354e+02  -8.629519797059e+01  -2.944308866151e+01  -9.073773347966e+00  -2.540997467726e+00  -6.493924165499e-01  -1.519405897175e-01  -3.262279474038e-02  -6.438635092067e-03  -1.169555716227e-03  -1.956838448184e-04  -3.017161055424e-05  -4.287681715768e-06  -5.615385121254e-07  -6.775041880205e-08  -7.525889832715e-09  -7.690485208207e-10  -7.221639347372e-11  -6.223562315074e-12  -4.914678483706e-13  -3.550001720556e-14  -2.340732907411e-15  -1.405591342832e-16  -7.666876131448e-18  -3.787599796249e-19  -1.689223916855e-20  -6.776849462586e-22  -2.435946489664e-23  -7.811359444928e-25  -2.224143629036e-26  -5.594751418832e-28  -1.236649588540e-29  -2.388433004835e-31  -4.007310966417e-33  -5.806327776288e-35  -7.222739688978e-37  -7.669269525718e-39  -6.912879646890e-41  -5.262098854505e-43  -3.366410336433e-45  -1.802134540150e-47  -8.041265609485e-50  -2.980472074805e-52  -9.148928081288e-55  -2.319867929528e-57  -4.848574898771e-60  -8.337226502378e-63  -1.177647964031e-65  -1.364705449605e-68  -1.296081071537e-71   0.000000000000e+00
   0.000000000000e+00   1.967005157902e-03   3.116409034815e-02  -4.217594356936e-01  -3.174638273952e+00   1.286854176103e+01   9.358092939707e+01  -9.761356702965e+01  -1.193513939474e+03  -4.795497600898e+02   7.469021919960e+03   1.049546445453e+04  -2.139469256497e+04  -5.988719597781e+04   3.083687680856e+03   1.572547114252e+05   1.533740090188e+05  -1.467834150126e+05  -4.086089698120e+05  -1.984012292544e+05   3.403549095251e+05   5.903877181753e+05   2.482047609011e+05  -3.248689679831e+05  -5.778175868470e+05  -3.491981216791e+05   8.524423398132e+04   3.648469684276e+05   3.447624303433e+05   1.284680213693e+05  -8.765843612897e+04  -1.776069564523e+05  -1.408303181955e+05  -5.177225692266e+04   1.895412518717e+04   4.520538704868e+04   3.806860876693e+04   1.960594033324e+04   4.643742524239e+03  -2.663720348471e+03  -4.276689403733e+03  -3.358910280580e+03  -1.991453242662e+03  -9.824465707179e+02  -4.197536865495e+02  -1.586304869242e+02  -5.370678224028e+01  -1.642767764386e+01  -4.566374003508e+00  -1.158368840120e+00  -2.689959184012e-01  -5.731349961378e-02  -1.122276614645e-02  -2.021994683506e-03  -3.354487698767e-04  -5.126452476850e-05  -7.217684900685e-06  -9.360397658027e-07  -1.117683052587e-07  -1.227936412439e-08  -1.240124816593e-09  -1.149956967160e-10  -9.777150970656e-12  -7.609151021806e-13  -5.410267092981e-14  -3.506771801251e-15  -2.066938007007e-16  -1.104779525292e-17  -5.338472954936e-19  -2.324244796575e-20  -9.083736235014e-22  -3.174138146362e-23  -9.874125127270e-25  -2.722057689892e-26  -6.618074233153e-28  -1.411966272054e-29  -2.629859197966e-31  -4.253747407069e-33  -5.943495966211e-35  -7.136004117109e-37  -7.324232156399e-39  -6.394114558926e-41  -4.725192653913e-43  -2.942417333785e-45  -1.537427034834e-47  -6.714289289121e-50  -2.442249946120e-52  -7.375596045597e-55  -1.844229939678e-57  -3.808843816167e-60  -6.483745864790e-63  -9.081156036149e-66  -1.044926256031e-68  -9.865336212320e-72   0.000000000000e+00
   0.000000000000e+00   2.881101012366e-03   3.627090802192e-02  -6.448299289130e-01  -4.026670380876e+00   2.083878575255e+01   1.255624462617e+02  -1.873012912705e+02  -1.670541367182e+03  -2.539027627268e+02   1.089456163655e+04   1.303076674782e+04  -3.340891596090e+04  -8.162240216829e+04   1.625830174504e+04   2.264310821031e+05   1.963335074416e+05  -2.345300146901e+05  -5.721863460697e+05  -2.384132085482e+05   5.166488630230e+05   8.253670233513e+05   3.057850860340e+05  -5.001926578475e+05  -8.231766670630e+05  -4.652095331538e+05   1.599162783432e+05   5.386513444880e+05   4.821886780620e+05   1.582401611025e+05  -1.459891931647e+05  -2.593012211595e+05  -1.942219675798e+05  -6.359011024260e+04   3.388237715621e+04   6.627323446544e+04   5.295987071760e+04   2.591923203777e+04   5.193127576015e+03  -4.408632128373e+03  -6.186846840105e+03  -4.679707873728e+03  -2.712837552886e+03  -1.315495819845e+03  -5.538150537726e+02  -2.064935437091e+02  -6.902482200522e+01  -2.085298573635e+01  -5.725895210498e+00  -1.434810312226e+00  -3.290883603111e-01  -6.923782197611e-02  -1.338347617639e-02  -2.379360243926e-03  -3.893262303718e-04  -5.865107576924e-05  -8.135068030017e-06  -1.038633859429e-06  -1.220000660879e-07  -1.317425877121e-08  -1.306555609903e-09  -1.188579531437e-10  -9.903444849801e-12  -7.544948343509e-13  -5.245493864859e-14  -3.320606036562e-15  -1.909330959088e-16  -9.944901698509e-18  -4.678299428350e-19  -1.981287188792e-20  -7.527912164773e-22  -2.556579575155e-23  -7.730160914732e-25  -2.072283097014e-26  -4.903791723805e-28  -1.019619071865e-29  -1.853893368684e-31  -2.933045196160e-33  -4.017268738436e-35  -4.738911148453e-37  -4.789756854744e-39  -4.126804429123e-41  -3.015917399193e-43  -1.860651360060e-45  -9.647410987983e-48  -4.186643789116e-50  -1.514972772071e-52  -4.555897224145e-55  -1.135253098668e-57  -2.338014852610e-60  -3.970816644624e-63  -5.551050495064e-66  -6.377428756467e-69  -6.013337818427e-72   0.000000000000e+00
   0.000000000000e+00   4.000498603237e-03   3.598847271165e-02  -9.011208451739e-01  -4.292378227644e+00   3.044077927592e+01   1.428558499074e+02  -3.162125356765e+02  -2.007331566651e+03   4.369106228536e+02   1.381489312880e+04   1.267316049799e+04  -4.597404015532e+04  -9.383101592870e+04   3.993383456514e+04   2.820204683288e+05   2.043270730371e+05  -3.306906539728e+05  -6.881008430461e+05  -2.203971095945e+05   6.906504882144e+05   9.931164458900e+05   2.965602392831e+05  -6.830963111613e+05  -1.017803154171e+06  -5.176509400100e+05   2.661242686965e+05   6.980539664025e+05   5.780551760687e+05   1.508815221089e+05  -2.166932654445e+05  -3.298277392438e+05  -2.278012740254e+05  -6.088242419771e+04   5.325872997870e+04   8.463177206780e+04   6.304329908016e+04   2.860001337530e+04   4.086375386315e+03  -6.412664378059e+03  -7.768482605803e+03  -5.598446336588e+03  -3.149017260018e+03  -1.491582223197e+03  -6.153323006633e+02  -2.252055624973e+02  -7.396372077994e+01  -2.196564847329e+01  -5.930327753038e+00  -1.461163992394e+00  -3.294806343623e-01  -6.813416261047e-02  -1.294023617017e-02  -2.259411152637e-03  -3.629005199058e-04  -5.363355928620e-05  -7.293411515496e-06  -9.123073329596e-07  -1.049133227832e-07  -1.108304758768e-08  -1.074455370526e-09  -9.547375959548e-11  -7.764581524261e-12  -5.769916862739e-13  -3.910436703962e-14  -2.412012253821e-15  -1.350932575779e-16  -6.853224319919e-18  -3.140323453952e-19  -1.295937524957e-20  -4.801018844647e-22  -1.591200075470e-23  -4.700553603707e-25  -1.232768543850e-26  -2.858122636304e-28  -5.831635531187e-30  -1.042186996878e-31  -1.623260009655e-33  -2.192227936814e-35  -2.553646203581e-37  -2.552247073768e-39  -2.177234241605e-41  -1.577258157589e-43  -9.656211237006e-46  -4.973190597293e-48  -2.145637568955e-50  -7.725123098771e-53  -2.313082959459e-55  -5.742450755344e-58  -1.178897372038e-60  -1.996817471815e-63  -2.785099619844e-66  -3.193521924493e-69  -3.006268347381e-72   0.000000000000e+00
   0.000000000000e+00   4.705156403797e-03   1.718108640748e-02  -1.105732042653e+00  -3.325963372716e+00   3.965819214880e+01   1.344208469798e+02  -4.664986846823e+02  -2.102204231905e+03   1.541112226408e+03   1.567055743360e+04   9.214794655387e+03  -5.731892095598e+04  -9.441856904756e+04   7.157110601826e+04   3.173488567429e+05   1.758594039297e+05  -4.261915335916e+05  -7.455964479441e+05  -1.445851202215e+05   8.505293590412e+05   1.080727362238e+06   2.164654195054e+05  -8.660511930528e+05  -1.147330136447e+06  -4.952408640853e+05   4.036245373116e+05   8.319820242037e+05   6.198455278304e+05   1.014314704494e+05  -2.960015091894e+05  -3.820568659243e+05  -2.366670771288e+05  -4.273299388124e+04   7.550373853753e+04   9.835002795989e+04   6.717453983059e+04   2.734349530645e+04   1.458268494928e+03  -8.451957732371e+03  -8.862727672667e+03  -6.037969610835e+03  -3.273684599273e+03  -1.506033608305e+03  -6.056722769092e+02  -2.165383845636e+02  -6.955216735718e+01  -2.021421908373e+01  -5.342606028768e+00  -1.288769984390e+00  -2.844957803685e-01  -5.758276670301e-02  -1.070091343555e-02  -1.827515574730e-03  -2.869798838842e-04  -4.144684168516e-05  -5.505016148715e-06  -6.722344708914e-07  -7.543017621242e-08  -7.771495359486e-09  -7.344845389792e-10  -6.360283299614e-11  -5.039629954992e-12  -3.648194563441e-13  -2.408567148605e-14  -1.447434221812e-15  -7.900717917959e-17  -3.907835245224e-18  -1.746958773701e-19  -7.038410477169e-21  -2.547817240848e-22  -8.258500924283e-24  -2.388293008699e-25  -6.137847415684e-27  -1.395889917665e-28  -2.796655273966e-30  -4.912672005782e-32  -7.528950154486e-34  -1.001533473520e-35  -1.150386532608e-37  -1.134982786476e-39  -9.568468563372e-42  -6.858023949600e-44  -4.158562962708e-46  -2.123625718754e-48  -9.093861406606e-51  -3.252814985441e-53  -9.684686162672e-56  -2.392617815894e-58  -4.891446495849e-61  -8.255655572220e-64  -1.147988574686e-66  -1.312955462929e-69  -1.233280278330e-72   0.000000000000e+00
   0.000000000000e+00   5.077117137520e-03  -3.095362017662e-03  -1.234866148520e+00  -1.788868469864e+00   4.686546582727e+01   1.064432535539e+02  -6.108979649655e+02  -1.956579046064e+03   2.870302311600e+03   1.618470924740e+04   3.198695376206e+03  -6.568940665744e+04  -8.330152937505e+04   1.064147237647e+05   3.276805293227e+05   1.157474554126e+05  -5.088792187935e+05  -7.402316965268e+05  -2.121496607427e+04   9.818539796944e+05   1.082410988254e+06   7.102626370312e+04  -1.036476696184e+06  -1.198999620986e+06  -3.936684788331e+05   5.638601372241e+05   9.252404522727e+05   5.978578168709e+05   1.184541130273e+04  -3.746596580329e+05  -4.079147738325e+05  -2.184757269233e+05  -1.136480398950e+04   9.730146578009e+04   1.053555055613e+05   6.486723346100e+04   2.253400227142e+04  -2.161878759204e+03  -1.018331814386e+04  -9.333385173829e+03  -5.979979248353e+03  -3.108182082080e+03  -1.381739478774e+03  -5.391610667400e+02  -1.874592594303e+02  -5.863658936515e+01  -1.660941106623e+01  -4.280433066275e+00  -1.007024775631e+00  -2.168152631575e-01  -4.279789808294e-02  -7.755259829750e-03  -1.291181235968e-03  -1.976144988317e-04  -2.780899411591e-05  -3.598049296382e-06  -4.279004757368e-07  -4.675166881649e-08  -4.689507295164e-09  -4.314654675804e-10  -3.637344042580e-11  -2.806021893222e-12  -1.978024400866e-13  -1.271996197416e-14  -7.448064158432e-16  -3.962776630799e-17  -1.911390059742e-18  -8.336459318078e-20  -3.278492769442e-21  -1.159014592968e-22  -3.670864454700e-24  -1.037850486511e-25  -2.609101034915e-27  -5.807955209120e-29  -1.139748201662e-30  -1.962570432982e-32  -2.950962875644e-34  -3.855209300016e-36  -4.353674424611e-38  -4.228115645239e-40  -3.513103602008e-42  -2.484858490613e-44  -1.488907003655e-46  -7.522848402074e-49  -3.191316995294e-51  -1.132151053677e-53  -3.346737842330e-56  -8.217230323018e-59  -1.671034765737e-61  -2.807574576837e-64  -3.889033392968e-67  -4.433345419333e-70  -4.152769695635e-73   0.000000000000e+00
   0.000000000000e+00   4.899310290045e-03  -4.147669326907e-02  -1.240622885861e+00   8.924613688744e-01   5.007288291678e+01   5.246278229415e+01  -7.164959860617e+02  -1.516313436152e+03   4.160596957081e+03   1.492738552462e+04  -4.309627766048e+03  -6.874007624321e+04  -6.221159571809e+04   1.370936396980e+05   3.110552049292e+05   3.577734550577e+04  -5.660327692612e+05  -6.764313026837e+05   1.317298637434e+05   1.071740414437e+06   9.998743012397e+05  -1.269915855355e+05  -1.177797477590e+06  -1.161765235347e+06  -2.168601891215e+05   7.287213891234e+05   9.597008795421e+05   5.081329758516e+05  -1.072511130870e+05  -4.387103018642e+05  -4.004251995285e+05  -1.748420215968e+05   2.776841771429e+04   1.142671824427e+05   1.040858020233e+05   5.657892995904e+04   1.522899456403e+04  -5.975147591318e+03  -1.124912031247e+04  -9.117529926846e+03  -5.476664302382e+03  -2.716934319338e+03  -1.162042988017e+03  -4.381153671747e+02  -1.475504159133e+02  -4.477567482593e+01  -1.231676745310e+01  -3.084400596155e+00  -7.053919321177e-01  -1.476669094706e-01  -2.834436088277e-02  -4.994687029419e-03  -8.086586863371e-04  -1.203519071009e-04  -1.646891712643e-05  -2.071989745927e-06  -2.396124730811e-07  -2.545826216317e-08  -2.483462490416e-09  -2.222408541857e-10  -1.822518264613e-11  -1.367921355172e-12  -9.383487035539e-14  -5.873053291126e-15  -3.347721027700e-16  -1.734250699765e-17  -8.145960654026e-19  -3.460401974876e-20  -1.325694188470e-21  -4.566276847242e-23  -1.409426681159e-24  -3.884482608156e-26  -9.523016287176e-28  -2.068239324122e-29  -3.962280750737e-31  -6.665729580907e-33  -9.800882464960e-35  -1.253390741336e-36  -1.387237117467e-38  -1.322117671893e-40  -1.079584797283e-42  -7.515395159190e-45  -4.438702698074e-47  -2.213907087938e-49  -9.284689655233e-52  -3.260789871199e-54  -9.554783543171e-57  -2.328185660232e-59  -4.703617197985e-62  -7.858538078296e-65  -1.083366549360e-67  -1.229986950719e-70  -1.148180944097e-73   0.000000000000e+00
   0.000000000000e+00   3.363997395598e-03  -6.648565978095e-02  -9.942733122734e-01   3.235011735718e+00   4.526503172592e+01  -6.150252582477e+00  -7.263707287137e+02  -9.162312414111e+02   4.963814045892e+03   1.222315053851e+04  -1.127398684728e+04  -6.587454612840e+04  -3.620872597088e+04   1.579043147586e+05   2.723410308372e+05  -5.025318253640e+04  -5.918517939303e+05  -5.653449719158e+05   2.967558140104e+05   1.111033457077e+06   8.380267923410e+05  -3.599483999836e+05  -1.268371284406e+06  -1.026883907682e+06   2.011245942214e+04   8.700323645741e+05   9.179913452236e+05   3.565354997192e+05  -2.360591239902e+05  -4.722457686558e+05  -3.566268075882e+05  -1.123021722261e+05   6.676554747132e+04   1.221638462863e+05   9.421422193404e+04   4.382573102158e+04   6.964190053914e+03  -9.130474519708e+03  -1.140142443519e+04  -8.263593406380e+03  -4.646140127853e+03  -2.192567810317e+03  -8.989805740359e+02  -3.263260980742e+02  -1.060952471618e+02  -3.113466664214e+01  -8.291947329028e+00  -2.012073976108e+00  -4.461386376507e-01  -9.058833705193e-02  -1.687106067901e-02  -2.885203003565e-03  -4.534311248623e-04  -6.551640300245e-05  -8.705195624878e-06  -1.063599726198e-06  -1.194632298494e-07  -1.232937156925e-08  -1.168435846582e-09  -1.015889223139e-10  -8.094677324251e-12  -5.903528195601e-13  -3.934970557426e-14  -2.393083029279e-15  -1.325369974524e-16  -6.670560179823e-18  -3.043830090861e-19  -1.256033930519e-20  -4.674086137756e-22  -1.563862288655e-23  -4.689200459042e-25  -1.255710474048e-26  -2.992011133886e-28  -6.318513237751e-30  -1.177729628786e-31  -1.929158316358e-33  -2.764484124093e-35  -3.449435512627e-37  -3.729751821213e-39  -3.477649079143e-41  -2.782467213603e-43  -1.901044046025e-45  -1.103810387338e-47  -5.421642553917e-50  -2.242817115065e-52  -7.782116917205e-55  -2.256299989092e-57  -5.447500055785e-60  -1.091848281095e-62  -1.811807121888e-65  -2.483231534772e-68  -2.805372885755e-71  -2.607800015497e-74   0.000000000000e+00
   0.000000000000e+00   2.123998297891e-03  -8.506325681329e-02  -7.067245998644e-01   5.104294044502e+00   3.654200257272e+01  -5.967828831426e+01  -6.617437238474e+02  -2.757435005397e+02   5.212208755645e+03   8.645811460526e+03  -1.660151497156e+04  -5.796188291057e+04  -9.620872353913e+03   1.665730067620e+05   2.182363338769e+05  -1.317559190394e+05  -5.850269533559e+05  -4.184596492951e+05   4.581866530824e+05   1.090513292322e+06   6.035864378182e+05  -6.026109894958e+05  -1.281141541847e+06  -7.928418142628e+05   2.870309622699e+05   9.524448378807e+05   7.904492578349e+05   1.624428184272e+05  -3.479112991906e+05  -4.622052016304e+05  -2.804200824953e+05  -4.202913795028e+04   9.708424417761e+04   1.183783580342e+05   7.713531912345e+04   2.898547134572e+04  -6.120064037673e+02  -1.097481461832e+04  -1.059732475955e+04  -6.935732249793e+03  -3.648313207773e+03  -1.633851441386e+03  -6.403918730959e+02  -2.231807858886e+02  -6.985807399286e+01  -1.977448900207e+01  -5.086831864250e+00  -1.193440887294e+00  -2.560504481152e-01  -5.033693763106e-02  -9.080785761377e-03  -1.504847884561e-03  -2.292454901056e-04  -3.211629426597e-05  -4.138375479651e-06  -4.904267134499e-07  -5.343450203936e-08  -5.349892284651e-09  -4.918443946729e-10  -4.148269948926e-11  -3.206080035480e-12  -2.267649019701e-13  -1.465588332137e-14  -8.640473486568e-16  -4.637893382089e-17  -2.261741024057e-18  -9.997634261542e-20  -3.995659704658e-21  -1.439897578656e-22  -4.664993526371e-24  -1.354503511675e-25  -3.512859066707e-27  -8.108556708007e-29  -1.659546814168e-30  -2.999660528974e-32  -4.768499388599e-34  -6.637918047671e-36  -8.055047896635e-38  -8.481643946752e-40  -7.712881806647e-42  -6.028449883583e-44  -4.030655088035e-46  -2.294465745762e-48  -1.106958872406e-50  -4.506226076952e-53  -1.541408511070e-55  -4.413286726812e-58  -1.053907132754e-60  -2.092394639775e-63  -3.443842950309e-66  -4.687149878661e-69  -5.263691949522e-72  -4.868236216821e-75   0.000000000000e+00
