   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -6.035374553403e-09  -1.640984173450e-30  -4.071004334778e-67 -1.310595644529e-118 -6.099727468931e-185 -4.305149395644e-266   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -2.633593847982e-08  -5.596064145910e-29  -1.837854414287e-64 -8.185190712684e-115 -5.264289989878e-180 -5.122380593444e-260   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -8.266245259368e-08  -1.542189470135e-27  -6.769937944326e-62 -4.175977517902e-111 -3.712600501197e-175 -4.981173009698e-254   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -2.208181678269e-07  -3.533314131838e-26  -2.039259596136e-59 -1.740662031356e-107 -2.139557714573e-170 -3.958804472171e-248   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -5.220566740882e-07  -6.769091939216e-25  -5.025411417470e-57 -5.927891159799e-104 -1.007560722826e-165 -2.571373451409e-242   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -1.103796502232e-06  -1.090822474470e-23  -1.013769419336e-54 -1.649384688968e-100 -3.877162034098e-161 -1.364994277154e-236   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -2.087858773651e-06  -1.488437359941e-22  -1.675367397267e-52  -3.749656406683e-97 -1.219119587161e-156 -5.921842175427e-231 -4.431274777550e-320   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -3.510092103953e-06  -1.732177577967e-21  -2.270469683212e-50  -6.965102079830e-94 -3.132294664879e-152 -2.099610609621e-225 -2.164001629344e-313   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -5.162096659327e-06  -1.732382845234e-20  -2.526425149093e-48  -1.057201297796e-90 -6.575934312867e-148 -6.083760189318e-220 -8.637919543857e-307   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -6.408685962782e-06  -1.500588967632e-19  -2.311941440417e-46  -1.311358225167e-87 -1.128043777145e-143 -1.440628955752e-214 -2.818107669931e-300   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -6.109897369871e-06  -1.134469708774e-18  -1.743387301952e-44  -1.329451713779e-84 -1.581116379514e-139 -2.787880223713e-209 -7.514494812052e-294   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -2.849479079576e-06  -7.541532419013e-18  -1.085992104016e-42  -1.101753453230e-81 -1.810788993508e-135 -4.408928657641e-204 -1.637693370157e-287   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00   4.356055063770e-06  -4.438946803896e-17  -5.605000917875e-41  -7.465416430875e-79 -1.694478373291e-131 -5.698020163458e-199 -2.917109227853e-281   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00   1.491585690176e-05  -2.328121517029e-16  -2.405464266587e-39  -4.137223651784e-76 -1.295591890314e-127 -6.017854951824e-194 -4.246749823365e-275   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00   2.556148984645e-05  -1.094145137798e-15  -8.620469271589e-38  -1.875923724000e-73 -8.094063526039e-124 -5.193750568818e-189 -5.052903669148e-269   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00   3.019503451150e-05  -4.629935859442e-15  -2.592333395471e-36  -6.962839210080e-71 -4.131773266253e-120 -3.662999818138e-184 -4.913625605021e-263   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00   2.168158799089e-05  -1.770949703988e-14  -6.577720998080e-35  -2.116878726971e-68 -1.723404237027e-116 -2.111076501891e-179 -3.905134810052e-257   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -4.111347020520e-06  -6.140996725431e-14  -1.416883560596e-33  -5.275833251594e-66 -5.873989378113e-113 -9.942079856479e-175 -2.536524268917e-251   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -4.326149327168e-05  -1.933960868130e-13  -2.608113694924e-32  -1.078968832555e-63 -1.636046685665e-109 -3.826060675693e-170 -1.346502011726e-245   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -8.073047089366e-05  -5.533552299595e-13  -4.131084583637e-31  -1.812993742083e-61 -3.723955798055e-106 -1.203159575130e-165 -5.841654011755e-240   0.000000000000e+00   0.000000000000e+00
   0.000000000000e+00  -9.299872157242e-05  -1.436433152373e-12  -5.670776431480e-30  -2.506868127752e-59 -6.927878436362e-103 -3.091628412396e-161 -2.071196099461e-234 -2.124482277117e-322   0.000000000000e+00
   0.000000000000e+00  -5.836856915471e-05  -3.369156254410e-12  -6.794705590068e-29  -2.857907261947e-57  -1.053506741915e-99 -6.491433209868e-157 -6.001485755513e-229 -8.520682264251e-316   0.000000000000e+00
   0.000000000000e+00   2.754786509834e-05  -7.080764755129e-12  -7.156542324791e-28  -2.692531379350e-55  -1.309747249560e-96 -1.113731781455e-152 -1.421163390432e-223 -2.779861600467e-309   0.000000000000e+00
   0.000000000000e+00   1.390520304945e-04  -1.311809056446e-11  -6.670877503485e-27  -2.102277609842e-53  -1.331510068587e-93 -1.561370760529e-148 -2.750250930866e-218 -7.412519368398e-303   0.000000000000e+00
